jobtitle,psychotype,satisfied
Logistics Manager,ESFJ,1
Logistics Manager,ESFJ,1
Logistics Manager,ESFJ,1
Logistics Manager,ESFJ,1
Logistics Manager,ESFJ,1
Logistics Manager,ESFJ,0
Logistics Manager,ESFJ,0
Logistics Manager,ESFJ,0
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,1
Marketing/Advertising Director,ESFJ,0
Marketing/Advertising Director,ESFJ,0
Marketing/Advertising Director,ESFJ,0
Marketing/Advertising Director,ESFJ,0
Marketing/Advertising Director,ESFJ,0
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,1
Office Manager,ESFJ,0
Office Manager,ESFJ,0
Office Manager,ESFJ,0
Office Manager,ESFJ,0
Office Manager,ESFJ,0
Office Manager,ESFJ,0
Office Manager,ESFJ,0
Office Manager,ESFJ,0
Operator (electrical appliances/mechanisms),ESFJ,1
Operator (electrical appliances/mechanisms),ESFJ,0
Operator (electrical appliances/mechanisms),ESFJ,0
Operator (electrical appliances/mechanisms),ESFJ,0
Operator (electrical appliances/mechanisms),ESFJ,0
Operator (electrical appliances/mechanisms),ESFJ,0
Operator (electrical appliances/mechanisms),ESFJ,0
PR manager,ESFJ,1
PR manager,ESFJ,1
PR manager,ESFJ,0
Programmer,ESFJ,1
Programmer,ESFJ,1
Programmer,ESFJ,0
Programmer,ESFJ,0
Programmer,ESFJ,0
Recruiter,ESFJ,1
Recruiter,ESFJ,1
Recruiter,ESFJ,0
Regional Manager,ESFJ,1
Regional Manager,ESFJ,1
Regional Manager,ESFJ,1
Regional Manager,ESFJ,0
Regional Manager,ESFJ,0
Regional Manager,ESFJ,0
Retail Associate,ESFJ,1
Retail Associate,ESFJ,1
Retail Associate,ESFJ,1
Retail Associate,ESFJ,1
Retail Associate,ESFJ,1
Retail Associate,ESFJ,1
Retail Associate,ESFJ,1
Retail Associate,ESFJ,1
Retail Associate,ESFJ,0
Retail Associate,ESFJ,0
Retail Associate,ESFJ,0
Retail Associate,ESFJ,0
Retail Associate,ESFJ,0
Sales Agent (real estate/insurance),ESFJ,1
Sales Agent (real estate/insurance),ESFJ,1
Sales Agent (real estate/insurance),ESFJ,1
Sales Agent (real estate/insurance),ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,1
Secretary,ESFJ,0
Secretary,ESFJ,0
Secretary,ESFJ,0
Secretary,ESFJ,0
Software Tester,ESFJ,1
Software Tester,ESFJ,0
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,1
Staff trainer,ESFJ,0
System administrator,ESFJ,1
System administrator,ESFJ,1
System administrator,ESFJ,1
System administrator,ESFJ,1
System administrator,ESFJ,0
System administrator,ESFJ,0
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,1
Teacher,ESFJ,0
Teacher,ESFJ,0
Teacher,ESFJ,0
Teacher,ESFJ,0
Teacher,ESFJ,0
Teacher,ESFJ,0
Teacher,ESFJ,0
Wholesale Manager,ESFJ,1
Wholesale Manager,ESFJ,1
Wholesale Manager,ESFJ,1
Wholesale Manager,ESFJ,1
Wholesale Manager,ESFJ,0
Wholesale Manager,ESFJ,0
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,1
Account/Sales Manager,ESFP,0
Account/Sales Manager,ESFP,0
Account/Sales Manager,ESFP,0
Account/Sales Manager,ESFP,0
Account/Sales Manager,ESFP,0
Account/Sales Manager,ESFP,0
Account/Sales Manager,ESFP,0
Account/Sales Manager,ESFP,0
Account/Sales Manager,ESFP,0
Account/Sales Manager,ESFP,0
Accountant,ESFP,1
Accountant,ESFP,1
Accountant,ESFP,1
Accountant,ESFP,1
Accountant,ESFP,1
Accountant,ESFP,1
Accountant,ESFP,0
Accountant,ESFP,0
Accountant,ESFP,0
Accountant,ESFP,0
Accountant,ESFP,0
Accountant,ESFP,0
Accountant,ESFP,0
Accountant,ESFP,0
Accountant,ESFP,0
Administrator of the trading floor,ESFP,1
Administrator of the trading floor,ESFP,1
Brand manager,ESFP,1
Brand manager,ESFP,0
Businessman,ESFP,1
Businessman,ESFP,1
Businessman,ESFP,1
Businessman,ESFP,0
Businessman,ESFP,0
Chief Executive Officer (CEO),ESFP,1
Chief Executive Officer (CEO),ESFP,1
Chief Executive Officer (CEO),ESFP,0
Chief Executive Officer (CEO),ESFP,0
Commercial Director,ESFP,1
Commercial Director,ESFP,1
Consultant,ESFP,1
Consultant,ESFP,1
Consultant,ESFP,1
Consultant,ESFP,1
Consultant,ESFP,1
Consultant,ESFP,1
Consultant,ESFP,0
Consultant,ESFP,0
Designer,ESFP,1
Designer,ESFP,1
Director of Development,ESFP,1
Director of Development,ESFP,1
Director of Security,ESFP,1
Economist,ESFP,1
Economist,ESFP,1
Economist,ESFP,1
Economist,ESFP,0
General director,ESFP,1
HR manager,ESFP,1
HR manager,ESFP,1
HR manager,ESFP,1
HR manager,ESFP,1
HR manager,ESFP,0
HR manager,ESFP,0
HR manager,ESFP,0
Head (engineering/manufacturing),ESFP,1
Head (medicine/education),ESFP,1
Head (personnel/public administration),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,1
Head (trade/mediation),ESFP,0
Head (trade/mediation),ESFP,0
Head (trade/mediation),ESFP,0
Head (trade/mediation),ESFP,0
Head of Department,ESFP,1
Head of Department,ESFP,1
Head of Department,ESFP,1
Head of Department,ESFP,1
Head of Department,ESFP,1
Head of Department,ESFP,1
Head of Department,ESFP,1
Head of Department,ESFP,0
Head of Department,ESFP,0
Head of Department,ESFP,0
Head of Department,ESFP,0
Head of Department,ESFP,0
IT manager,ESFP,1
IT manager,ESFP,0
Journalist,ESFP,0
Journalist,ESFP,0
Journalist,ESFP,0
Lawyer,ESFP,1
Lawyer,ESFP,1
Lawyer,ESFP,1
Lawyer,ESFP,0
Lawyer,ESFP,0
Lawyer,ESFP,0
Logistics Manager,ESFP,1
Logistics Manager,ESFP,1
Logistics Manager,ESFP,0
Logistics Manager,ESFP,0
Logistics Manager,ESFP,0
Logistics Manager,ESFP,0
Marketing/Advertising Director,ESFP,1
Marketing/Advertising Director,ESFP,1
Marketing/Advertising Director,ESFP,1
Marketing/Advertising Director,ESFP,1
Marketing/Advertising Director,ESFP,1
Marketing/Advertising Director,ESFP,1
Marketing/Advertising Director,ESFP,1
Marketing/Advertising Director,ESFP,1
Marketing/Advertising Director,ESFP,0
Marketing/Advertising Director,ESFP,0
Marketing/Advertising Director,ESFP,0
Marketing/Advertising Director,ESFP,0
Office Manager,ESFP,1
Office Manager,ESFP,1
Office Manager,ESFP,0
Operator (electrical appliances/mechanisms),ESFP,1
Operator (electrical appliances/mechanisms),ESFP,0
Operator (electrical appliances/mechanisms),ESFP,0
PR manager,ESFP,1
PR manager,ESFP,0
Programmer,ESFP,0
Recruiter,ESFP,1
Recruiter,ESFP,1
Retail Associate,ESFP,1
Retail Associate,ESFP,0
Retail Associate,ESFP,0
Retail Associate,ESFP,0
Sales Agent (real estate/insurance),ESFP,1
Sales Agent (real estate/insurance),ESFP,1
Secretary,ESFP,1
Secretary,ESFP,0
Secretary,ESFP,0
Secretary,ESFP,0
Secretary,ESFP,0
Secretary,ESFP,0
Staff trainer,ESFP,1
Staff trainer,ESFP,1
Staff trainer,ESFP,1
Staff trainer,ESFP,0
System administrator,ESFP,0
System administrator,ESFP,0
System administrator,ESFP,0
System administrator,ESFP,0
Teacher,ESFP,1
Teacher,ESFP,1
Teacher,ESFP,1
Teacher,ESFP,1
Teacher,ESFP,1
Teacher,ESFP,0
Teacher,ESFP,0
Wholesale Manager,ESFP,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,1
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Account/Sales Manager,ESTJ,0
Accountant,ESTJ,1
Accountant,ESTJ,1
Accountant,ESTJ,1
Accountant,ESTJ,1
Accountant,ESTJ,1
Accountant,ESTJ,1
Accountant,ESTJ,1
